transaction_id,user_id,timestamp,amount_usd,merchant_category,merchant_id,device_type,location,is_foreign,is_night,prior_fraud_flag,velocity_score,payment_method,transaction_channel,fraud_flag
TXN107201,USR9363,2023-01-06 00:01:00,7.28,gaming,M0018,Watch,Lynnton,0,0,0,0.85,Peer-to-Peer,NFC,0
TXN107202,USR6509,2023-01-06 00:02:00,36.53,gaming,M0111,Watch,East Laurenborough,0,0,0,0.64,Subscription,web,0
TXN107203,USR5812,2023-01-06 00:03:00,5.97,groceries,M0095,iPhone,Port Hollyborough,0,1,0,0.34,Subscription,in-app,0
TXN107204,USR9849,2023-01-06 00:04:00,135.9,groceries,M0016,iPhone,Melissaville,0,0,0,0.19,Apple Pay,QR scan,0
TXN107205,USR2688,2023-01-06 00:05:00,10.14,travel,M0104,iPhone,Murphyborough,0,0,0,0.3,Subscription,QR scan,0
TXN107206,USR1633,2023-01-06 00:06:00,14.57,luxury,M0179,iPhone,Jameshaven,0,0,0,0.51,Peer-to-Peer,QR scan,0
TXN107207,USR6001,2023-01-06 00:07:00,26.1,groceries,M0165,iPad,North Ashleymouth,0,0,0,0.37,Peer-to-Peer,in-app,0
TXN107208,USR4607,2023-01-06 00:08:00,24.16,electronics,M0014,iPhone,Lake Kristinahaven,0,0,0,0.69,Apple Pay,NFC,0
TXN107209,USR4194,2023-01-06 00:09:00,79.16,utilities,M0103,iPhone,New Roy,0,0,0,0.56,Wallet Transfer,web,0
TXN107210,USR6341,2023-01-06 00:10:00,30.47,travel,M0068,iPhone,North Michael,0,1,0,0.45,Wallet Transfer,QR scan,0
TXN107211,USR1497,2023-01-06 00:11:00,9.36,luxury,M0030,iPhone,West Jennifer,1,1,0,0.5,Apple Pay,web,0
TXN107212,USR3149,2023-01-06 00:12:00,15.54,electronics,M0060,iPad,Robertchester,0,0,0,0.48,Wallet Transfer,NFC,0
TXN107213,USR1475,2023-01-06 00:13:00,35.58,gaming,M0053,iPhone,Gomezshire,0,0,0,0.45,Subscription,in-app,0
TXN107214,USR7313,2023-01-06 00:14:00,7.98,groceries,M0164,Mac,South Ginabury,1,0,0,0.58,Apple Pay,in-app,0
TXN107215,USR8250,2023-01-06 00:15:00,47.29,electronics,M0158,Watch,Rangelburgh,0,0,0,0.4,Subscription,web,0
TXN107216,USR5611,2023-01-06 00:16:00,41.71,luxury,M0064,Mac,North John,0,0,0,0.27,Subscription,web,0
TXN107217,USR1531,2023-01-06 00:17:00,62.71,travel,M0014,iPad,Stevenberg,0,1,0,0.65,Wallet Transfer,web,0
TXN107218,USR9181,2023-01-06 00:18:00,138.79,electronics,M0023,iPad,Heatherchester,1,0,1,0.34,Apple Pay,QR scan,0
TXN107219,USR3764,2023-01-06 00:19:00,121.67,travel,M0176,iPad,New Deborahfurt,0,0,0,0.75,Peer-to-Peer,QR scan,0
TXN107220,USR2724,2023-01-06 00:20:00,146.01,gaming,M0156,Watch,Sherrifurt,0,0,0,0.47,Peer-to-Peer,QR scan,0
TXN107221,USR6387,2023-01-06 00:21:00,14.03,luxury,M0122,iPhone,Lake Virginia,0,1,0,0.41,Peer-to-Peer,QR scan,0
TXN107222,USR4052,2023-01-06 00:22:00,7.05,luxury,M0007,iPad,Lindsaytown,0,0,0,0.31,Apple Pay,in-app,0
TXN107223,USR8726,2023-01-06 00:23:00,18.0,groceries,M0170,iPhone,New Shirleychester,0,1,0,0.44,Subscription,QR scan,0
TXN107224,USR9235,2023-01-06 00:24:00,112.73,utilities,M0010,iPad,Lisahaven,0,0,0,0.57,Subscription,NFC,0
TXN107225,USR6252,2023-01-06 00:25:00,178.87,luxury,M0196,Watch,West Robertfort,0,0,0,0.34,Peer-to-Peer,web,0
TXN107226,USR1242,2023-01-06 00:26:00,98.07,electronics,M0172,Mac,New Gregoryshire,1,0,0,0.65,Subscription,web,0
TXN107227,USR8346,2023-01-06 00:27:00,5.83,electronics,M0102,Mac,North Jimmy,0,0,0,0.28,Peer-to-Peer,QR scan,0
TXN107228,USR4722,2023-01-06 00:28:00,147.28,electronics,M0013,Watch,West Samueltown,0,0,0,0.68,Wallet Transfer,QR scan,0
TXN107229,USR9337,2023-01-06 00:29:00,27.53,gaming,M0161,iPhone,Lake Ashleyfurt,0,1,0,0.52,Peer-to-Peer,NFC,0
TXN107230,USR9235,2023-01-06 00:30:00,0.47,luxury,M0160,iPad,Veronicashire,0,0,0,0.41,Apple Pay,in-app,0
TXN107231,USR4934,2023-01-06 00:31:00,29.21,luxury,M0127,Mac,North Davidstad,0,0,0,0.58,Subscription,web,0
TXN107232,USR3815,2023-01-06 00:32:00,2.36,electronics,M0048,Watch,Ericksonshire,1,0,0,0.82,Apple Pay,QR scan,0
TXN107233,USR8598,2023-01-06 00:33:00,39.25,groceries,M0005,iPhone,North Jaclynbury,0,0,1,0.73,Peer-to-Peer,in-app,0
TXN107234,USR3231,2023-01-06 00:34:00,20.67,groceries,M0061,Mac,Derekmouth,0,1,0,0.57,Wallet Transfer,web,0
TXN107235,USR7781,2023-01-06 00:35:00,32.07,luxury,M0122,Watch,South Kyle,1,0,1,0.69,Peer-to-Peer,NFC,0
TXN107236,USR7363,2023-01-06 00:36:00,47.49,luxury,M0090,iPad,New Davidstad,0,0,0,0.42,Subscription,NFC,0
TXN107237,USR2371,2023-01-06 00:37:00,101.55,travel,M0103,Watch,Cortezchester,1,0,0,0.37,Apple Pay,QR scan,0
TXN107238,USR6409,2023-01-06 00:38:00,54.22,luxury,M0090,iPhone,East Elizabethburgh,1,1,0,0.64,Peer-to-Peer,web,0
TXN107239,USR7158,2023-01-06 00:39:00,28.46,electronics,M0003,Mac,Lake Rachel,0,0,0,0.55,Wallet Transfer,NFC,0
TXN107240,USR1392,2023-01-06 00:40:00,85.58,utilities,M0024,iPad,West Victoria,0,0,0,0.44,Peer-to-Peer,NFC,0
TXN107241,USR4423,2023-01-06 00:41:00,118.0,gaming,M0117,iPhone,Carlburgh,1,0,0,0.66,Apple Pay,web,0
TXN107242,USR4535,2023-01-06 00:42:00,6.38,luxury,M0098,Watch,Mariashire,0,0,0,0.51,Subscription,web,0
TXN107243,USR3255,2023-01-06 00:43:00,37.96,luxury,M0162,Mac,Cindyshire,0,1,0,0.76,Apple Pay,in-app,0
TXN107244,USR4668,2023-01-06 00:44:00,16.74,electronics,M0084,Mac,Josephton,0,0,0,0.08,Wallet Transfer,in-app,0
TXN107245,USR6018,2023-01-06 00:45:00,2.41,travel,M0119,iPhone,Brooksborough,0,0,0,0.4,Wallet Transfer,in-app,0
TXN107246,USR2955,2023-01-06 00:46:00,55.21,utilities,M0042,iPad,Lake Kimberly,0,0,0,0.68,Wallet Transfer,QR scan,0
TXN107247,USR1146,2023-01-06 00:47:00,99.31,luxury,M0148,iPhone,Kaiserland,1,0,0,0.83,Subscription,in-app,0
TXN107248,USR7381,2023-01-06 00:48:00,8.89,groceries,M0041,Mac,Adamtown,1,0,0,0.77,Apple Pay,NFC,0
TXN107249,USR2776,2023-01-06 00:49:00,83.68,groceries,M0082,Mac,New Johnmouth,1,1,0,0.37,Subscription,in-app,0
TXN107250,USR4949,2023-01-06 00:50:00,96.0,groceries,M0102,Mac,Karinabury,0,0,1,0.75,Peer-to-Peer,web,0
TXN107251,USR5211,2023-01-06 00:51:00,122.87,gaming,M0148,iPad,Port Richardmouth,0,0,0,0.14,Wallet Transfer,web,0
TXN107252,USR7117,2023-01-06 00:52:00,15.41,gaming,M0006,Mac,Lake Stevenhaven,0,0,0,0.32,Subscription,QR scan,0
TXN107253,USR8844,2023-01-06 00:53:00,117.15,utilities,M0122,Mac,Marialand,0,1,0,0.45,Wallet Transfer,QR scan,0
TXN107254,USR8065,2023-01-06 00:54:00,19.33,luxury,M0185,iPhone,Port Natalie,0,0,0,0.59,Peer-to-Peer,in-app,0
TXN107255,USR7400,2023-01-06 00:55:00,40.19,luxury,M0170,Mac,Morrisonport,0,0,0,0.3,Peer-to-Peer,web,0
TXN107256,USR9281,2023-01-06 00:56:00,2.59,luxury,M0025,Watch,Lake Darrentown,1,1,0,0.47,Subscription,in-app,0
TXN107257,USR5129,2023-01-06 00:57:00,2.24,gaming,M0041,iPhone,West Deborah,0,0,0,0.77,Wallet Transfer,web,0
TXN107258,USR1715,2023-01-06 00:58:00,63.71,utilities,M0169,Mac,Nealchester,0,0,0,0.27,Subscription,web,0
TXN107259,USR5142,2023-01-06 00:59:00,29.39,luxury,M0003,iPhone,Scottberg,0,0,0,0.25,Subscription,NFC,0
TXN107260,USR2384,2023-01-06 01:00:00,14.81,electronics,M0108,iPhone,Richardsonburgh,0,0,0,0.34,Peer-to-Peer,NFC,0
TXN107261,USR4263,2023-01-06 01:01:00,10.56,travel,M0171,Watch,Perrychester,0,0,0,0.98,Subscription,in-app,0
TXN107262,USR6765,2023-01-06 01:02:00,55.43,groceries,M0174,iPhone,Gordonside,0,1,0,0.58,Subscription,NFC,0
TXN107263,USR4617,2023-01-06 01:03:00,0.02,groceries,M0057,iPhone,Port Lauriefurt,0,0,0,0.33,Wallet Transfer,QR scan,0
TXN107264,USR7368,2023-01-06 01:04:00,81.97,electronics,M0083,iPad,South Anneborough,1,0,0,0.68,Wallet Transfer,NFC,0
TXN107265,USR5642,2023-01-06 01:05:00,4.13,luxury,M0074,Mac,North Dave,0,0,0,0.13,Wallet Transfer,NFC,0
TXN107266,USR3132,2023-01-06 01:06:00,10.63,utilities,M0179,iPad,North Sara,0,0,0,0.47,Peer-to-Peer,in-app,0
TXN107267,USR8238,2023-01-06 01:07:00,24.41,utilities,M0133,Mac,Port Jon,0,1,0,0.53,Wallet Transfer,QR scan,0
TXN107268,USR9185,2023-01-06 01:08:00,33.17,gaming,M0086,iPhone,North Kimberly,0,0,0,0.72,Peer-to-Peer,in-app,0
TXN107269,USR8981,2023-01-06 01:09:00,21.92,luxury,M0097,Mac,Marybury,0,1,0,0.21,Subscription,web,0
TXN107270,USR7788,2023-01-06 01:10:00,19.34,utilities,M0015,iPhone,Shannonfort,0,1,0,0.76,Apple Pay,NFC,0
TXN107271,USR9048,2023-01-06 01:11:00,166.1,luxury,M0088,Mac,Lake Tinachester,0,1,0,0.71,Subscription,QR scan,0
TXN107272,USR3560,2023-01-06 01:12:00,51.3,groceries,M0094,iPhone,North Whitneybury,0,0,0,0.77,Peer-to-Peer,web,0
TXN107273,USR7114,2023-01-06 01:13:00,1.19,groceries,M0126,Mac,East Nicole,0,0,0,0.26,Peer-to-Peer,QR scan,0
TXN107274,USR5205,2023-01-06 01:14:00,28.12,gaming,M0100,Mac,Laurenland,0,0,0,0.85,Subscription,web,0
TXN107275,USR3639,2023-01-06 01:15:00,103.98,groceries,M0039,Mac,South Lorifurt,0,0,0,0.12,Apple Pay,web,0
TXN107276,USR9293,2023-01-06 01:16:00,17.94,luxury,M0198,iPhone,Henryport,0,0,0,0.25,Subscription,in-app,0
TXN107277,USR5761,2023-01-06 01:17:00,4.97,electronics,M0079,Mac,Lake Melissaside,0,0,1,0.54,Apple Pay,in-app,0
TXN107278,USR5062,2023-01-06 01:18:00,71.02,gaming,M0166,iPhone,New Dave,0,1,0,0.42,Wallet Transfer,NFC,0
TXN107279,USR1962,2023-01-06 01:19:00,46.57,electronics,M0039,iPad,Port Jeffrey,0,0,0,0.23,Apple Pay,web,0
TXN107280,USR4755,2023-01-06 01:20:00,42.23,luxury,M0052,Mac,Margaretview,0,0,0,0.97,Subscription,QR scan,0
TXN107281,USR2427,2023-01-06 01:21:00,2.75,gaming,M0131,Watch,Marymouth,1,0,0,0.16,Peer-to-Peer,web,0
TXN107282,USR9718,2023-01-06 01:22:00,7.57,electronics,M0157,Watch,Dixonton,0,0,0,0.15,Wallet Transfer,in-app,0
TXN107283,USR7541,2023-01-06 01:23:00,48.72,gaming,M0126,iPhone,Powershaven,0,0,0,0.57,Wallet Transfer,QR scan,0
TXN107284,USR4579,2023-01-06 01:24:00,11.65,luxury,M0159,Watch,Lake Kristina,0,0,0,0.49,Apple Pay,QR scan,0
TXN107285,USR8714,2023-01-06 01:25:00,35.07,utilities,M0066,iPhone,Reneetown,0,0,1,0.21,Apple Pay,NFC,0
TXN107286,USR1423,2023-01-06 01:26:00,39.36,gaming,M0045,iPhone,Port Tara,0,0,0,0.94,Apple Pay,web,0
TXN107287,USR1498,2023-01-06 01:27:00,16.67,utilities,M0022,Watch,Beardmouth,1,0,0,0.52,Subscription,NFC,0
TXN107288,USR5290,2023-01-06 01:28:00,148.24,luxury,M0083,Watch,West Sharon,0,0,0,0.39,Wallet Transfer,NFC,0
TXN107289,USR9641,2023-01-06 01:29:00,92.41,gaming,M0138,iPad,East Brittney,1,0,0,0.5,Wallet Transfer,web,0
TXN107290,USR5127,2023-01-06 01:30:00,64.07,gaming,M0149,iPhone,Christineberg,0,0,0,0.19,Apple Pay,in-app,0
TXN107291,USR1584,2023-01-06 01:31:00,4.06,utilities,M0017,Watch,South David,0,0,0,0.72,Subscription,in-app,0
TXN107292,USR3063,2023-01-06 01:32:00,5.61,groceries,M0067,iPad,Seanburgh,1,0,0,0.55,Wallet Transfer,QR scan,0
TXN107293,USR3330,2023-01-06 01:33:00,33.94,utilities,M0007,iPad,Eddiehaven,0,0,0,0.45,Wallet Transfer,in-app,0
TXN107294,USR6854,2023-01-06 01:34:00,8.76,utilities,M0101,iPhone,Santosmouth,0,1,0,0.5,Wallet Transfer,NFC,0
TXN107295,USR2647,2023-01-06 01:35:00,191.44,utilities,M0036,Mac,Sabrinaberg,1,0,0,0.32,Wallet Transfer,in-app,0
TXN107296,USR5334,2023-01-06 01:36:00,8.63,luxury,M0067,Watch,Sharonmouth,1,0,0,0.73,Wallet Transfer,QR scan,0
TXN107297,USR7187,2023-01-06 01:37:00,33.42,travel,M0077,Watch,Josephmouth,0,1,0,0.37,Peer-to-Peer,in-app,0
TXN107298,USR3784,2023-01-06 01:38:00,22.64,utilities,M0158,Watch,Jordanborough,1,0,0,0.39,Wallet Transfer,web,0
TXN107299,USR5789,2023-01-06 01:39:00,51.0,gaming,M0087,Watch,New Jack,0,0,0,0.54,Apple Pay,NFC,0
TXN107300,USR1136,2023-01-06 01:40:00,6.91,electronics,M0199,Watch,Anthonyside,0,1,0,0.1,Wallet Transfer,NFC,0
TXN107301,USR6911,2023-01-06 01:41:00,28.13,groceries,M0157,Watch,Barronberg,0,0,0,0.61,Wallet Transfer,NFC,0
TXN107302,USR3162,2023-01-06 01:42:00,16.06,utilities,M0072,iPad,West Victoriaburgh,1,1,0,0.49,Apple Pay,QR scan,0
TXN107303,USR6091,2023-01-06 01:43:00,109.35,utilities,M0161,iPhone,Cherylland,0,0,0,0.61,Peer-to-Peer,NFC,0
TXN107304,USR6214,2023-01-06 01:44:00,2.07,groceries,M0059,iPad,Marystad,0,0,0,0.45,Apple Pay,QR scan,0
TXN107305,USR1404,2023-01-06 01:45:00,122.51,utilities,M0020,Watch,New Shawn,0,0,0,0.33,Apple Pay,NFC,0
TXN107306,USR1788,2023-01-06 01:46:00,89.49,gaming,M0157,iPhone,East Courtney,0,0,0,0.52,Apple Pay,in-app,0
TXN107307,USR5143,2023-01-06 01:47:00,17.66,travel,M0181,Watch,West Sarahborough,0,0,0,0.7,Subscription,web,0
TXN107308,USR8262,2023-01-06 01:48:00,77.86,utilities,M0129,iPhone,Alejandramouth,0,1,0,0.39,Wallet Transfer,NFC,0
TXN107309,USR4609,2023-01-06 01:49:00,1.59,groceries,M0162,iPad,New Carmenmouth,0,0,0,0.67,Wallet Transfer,in-app,0
TXN107310,USR4743,2023-01-06 01:50:00,170.36,utilities,M0172,iPhone,Carolton,0,1,0,0.44,Wallet Transfer,in-app,0
TXN107311,USR6476,2023-01-06 01:51:00,37.39,luxury,M0109,iPad,Robinsonland,0,0,0,0.41,Apple Pay,web,0
TXN107312,USR2561,2023-01-06 01:52:00,18.07,gaming,M0014,Watch,Wileymouth,0,1,0,0.68,Wallet Transfer,in-app,0
TXN107313,USR8389,2023-01-06 01:53:00,22.52,gaming,M0165,iPhone,West Davidbury,0,0,0,0.57,Subscription,QR scan,0
TXN107314,USR6721,2023-01-06 01:54:00,3.44,travel,M0163,Mac,Autumnshire,0,0,0,0.23,Peer-to-Peer,NFC,0
TXN107315,USR8058,2023-01-06 01:55:00,227.11,luxury,M0187,Mac,New Linda,0,0,0,0.46,Wallet Transfer,in-app,0
TXN107316,USR3716,2023-01-06 01:56:00,2.0,luxury,M0024,iPad,Johnhaven,0,0,0,0.27,Wallet Transfer,NFC,0
TXN107317,USR8341,2023-01-06 01:57:00,53.2,travel,M0193,iPad,West Beth,0,0,0,0.61,Apple Pay,web,0
TXN107318,USR6942,2023-01-06 01:58:00,29.24,electronics,M0110,iPad,Aguilarchester,0,0,0,0.32,Peer-to-Peer,web,0
TXN107319,USR1142,2023-01-06 01:59:00,148.71,utilities,M0134,iPad,Billytown,1,0,0,0.53,Peer-to-Peer,web,0
TXN107320,USR4387,2023-01-06 02:00:00,14.12,luxury,M0196,Watch,Allenberg,0,0,0,0.6,Peer-to-Peer,in-app,0
TXN107321,USR8571,2023-01-06 02:01:00,37.97,electronics,M0038,Mac,Lake Manuelberg,1,0,0,0.61,Wallet Transfer,in-app,0
TXN107322,USR7797,2023-01-06 02:02:00,32.92,electronics,M0129,iPad,Thomasside,0,1,0,0.39,Peer-to-Peer,in-app,0
TXN107323,USR9770,2023-01-06 02:03:00,60.68,gaming,M0041,iPhone,North Diane,0,0,0,0.51,Apple Pay,QR scan,1
TXN107324,USR1780,2023-01-06 02:04:00,3.52,utilities,M0031,iPhone,Port Nathanchester,0,0,0,0.36,Peer-to-Peer,in-app,0
TXN107325,USR4024,2023-01-06 02:05:00,10.77,gaming,M0036,Watch,North Calvin,0,1,0,0.42,Wallet Transfer,web,0
TXN107326,USR1670,2023-01-06 02:06:00,12.08,groceries,M0105,iPad,Denniston,0,0,0,0.31,Peer-to-Peer,QR scan,0
TXN107327,USR5697,2023-01-06 02:07:00,67.0,gaming,M0182,iPhone,North Barbaramouth,0,1,0,0.51,Peer-to-Peer,web,0
TXN107328,USR1071,2023-01-06 02:08:00,10.48,luxury,M0109,iPad,Lake Megan,0,1,0,0.6,Apple Pay,web,0
TXN107329,USR5701,2023-01-06 02:09:00,42.61,luxury,M0031,iPhone,New Lauramouth,0,0,0,0.33,Peer-to-Peer,QR scan,0
TXN107330,USR9240,2023-01-06 02:10:00,12.12,utilities,M0157,Watch,Muellerton,0,1,0,0.33,Wallet Transfer,NFC,0
TXN107331,USR3776,2023-01-06 02:11:00,98.89,electronics,M0113,iPhone,New Ronaldshire,0,0,1,0.82,Subscription,NFC,0
TXN107332,USR7935,2023-01-06 02:12:00,142.53,luxury,M0131,iPad,Jamesborough,0,1,0,0.33,Wallet Transfer,NFC,0
TXN107333,USR1673,2023-01-06 02:13:00,36.54,gaming,M0186,iPad,North Dana,0,0,0,0.64,Peer-to-Peer,QR scan,0
TXN107334,USR7809,2023-01-06 02:14:00,21.72,gaming,M0061,Watch,Kevinfort,1,0,1,0.7,Apple Pay,in-app,0
TXN107335,USR9292,2023-01-06 02:15:00,13.33,utilities,M0006,Mac,West Jessica,0,1,0,0.56,Apple Pay,NFC,0
TXN107336,USR7323,2023-01-06 02:16:00,2.55,gaming,M0020,iPad,Jeffreyfort,0,1,0,0.57,Wallet Transfer,web,0
TXN107337,USR9695,2023-01-06 02:17:00,15.63,travel,M0111,Mac,Nicholsville,0,0,0,0.51,Apple Pay,in-app,0
TXN107338,USR4500,2023-01-06 02:18:00,53.1,utilities,M0061,iPad,South Roberttown,0,0,0,0.23,Peer-to-Peer,QR scan,0
TXN107339,USR8592,2023-01-06 02:19:00,38.14,utilities,M0174,Watch,Martinezside,0,0,0,0.71,Subscription,in-app,0
TXN107340,USR7057,2023-01-06 02:20:00,144.16,luxury,M0141,iPhone,North Laura,0,1,0,0.41,Apple Pay,NFC,0
TXN107341,USR3489,2023-01-06 02:21:00,25.23,utilities,M0023,Mac,Lake Nathanside,0,0,0,0.67,Subscription,in-app,0
TXN107342,USR1568,2023-01-06 02:22:00,59.19,groceries,M0079,iPhone,Cochrantown,1,1,0,0.5,Apple Pay,QR scan,0
TXN107343,USR7747,2023-01-06 02:23:00,33.6,luxury,M0031,Watch,Chaneychester,0,0,0,0.6,Wallet Transfer,QR scan,0
TXN107344,USR1375,2023-01-06 02:24:00,35.93,luxury,M0004,Watch,Loweburgh,0,0,0,0.55,Peer-to-Peer,in-app,0
TXN107345,USR5021,2023-01-06 02:25:00,15.58,travel,M0118,Watch,Stanleyborough,1,0,0,0.41,Subscription,NFC,0
TXN107346,USR4324,2023-01-06 02:26:00,30.34,luxury,M0066,iPad,New Kimberly,0,1,0,0.66,Subscription,QR scan,0
TXN107347,USR3955,2023-01-06 02:27:00,31.82,electronics,M0144,iPad,Cartershire,1,1,0,0.23,Wallet Transfer,web,0
TXN107348,USR4517,2023-01-06 02:28:00,61.32,gaming,M0115,iPad,Melissabury,0,0,0,0.75,Apple Pay,web,0
TXN107349,USR7054,2023-01-06 02:29:00,141.21,gaming,M0031,iPad,Lake Cesar,0,1,0,0.72,Wallet Transfer,web,0
TXN107350,USR2577,2023-01-06 02:30:00,19.97,utilities,M0176,Mac,New Kevin,0,1,0,0.45,Subscription,NFC,0
TXN107351,USR2288,2023-01-06 02:31:00,2.16,travel,M0123,Watch,South Brendahaven,0,1,0,0.55,Apple Pay,in-app,0
TXN107352,USR4161,2023-01-06 02:32:00,34.29,gaming,M0043,Mac,Joneston,1,1,0,0.45,Wallet Transfer,QR scan,0
TXN107353,USR6664,2023-01-06 02:33:00,39.31,electronics,M0004,iPad,Lawrenceberg,0,0,0,0.33,Subscription,NFC,0
TXN107354,USR1201,2023-01-06 02:34:00,9.22,travel,M0190,iPhone,Lake Ronaldton,0,0,0,0.48,Subscription,in-app,0
TXN107355,USR7081,2023-01-06 02:35:00,71.45,groceries,M0048,Mac,Jasonmouth,0,0,0,0.55,Apple Pay,QR scan,0
TXN107356,USR1338,2023-01-06 02:36:00,209.75,gaming,M0156,iPhone,Johnsonville,0,1,0,0.77,Wallet Transfer,QR scan,0
TXN107357,USR1061,2023-01-06 02:37:00,145.73,luxury,M0144,iPad,Brownmouth,0,1,1,0.46,Apple Pay,web,0
TXN107358,USR1988,2023-01-06 02:38:00,10.98,electronics,M0089,Mac,Larryborough,0,0,0,0.5,Peer-to-Peer,web,0
TXN107359,USR6973,2023-01-06 02:39:00,104.12,electronics,M0126,Mac,Stevenview,1,1,0,0.76,Wallet Transfer,NFC,0
TXN107360,USR6434,2023-01-06 02:40:00,60.95,gaming,M0077,Mac,East Brittany,0,1,0,0.6,Apple Pay,QR scan,0
TXN107361,USR2166,2023-01-06 02:41:00,30.24,utilities,M0197,iPhone,Owenland,0,0,0,0.22,Apple Pay,QR scan,0
TXN107362,USR9101,2023-01-06 02:42:00,38.89,groceries,M0158,iPad,East Danielland,0,0,0,0.49,Peer-to-Peer,web,0
TXN107363,USR3828,2023-01-06 02:43:00,94.72,luxury,M0065,Watch,Zacharyberg,0,1,0,0.67,Apple Pay,QR scan,0
TXN107364,USR8837,2023-01-06 02:44:00,32.71,groceries,M0069,Watch,Josephton,0,0,0,0.99,Wallet Transfer,QR scan,0
TXN107365,USR2228,2023-01-06 02:45:00,23.36,groceries,M0014,iPad,East Stacyland,0,0,0,0.54,Peer-to-Peer,NFC,0
TXN107366,USR5515,2023-01-06 02:46:00,33.99,gaming,M0075,Mac,Meganside,0,0,0,0.08,Wallet Transfer,web,0
TXN107367,USR6168,2023-01-06 02:47:00,43.27,luxury,M0162,Watch,Lake Mariah,0,1,0,0.14,Wallet Transfer,web,0
TXN107368,USR6511,2023-01-06 02:48:00,10.48,gaming,M0184,Mac,North Yvetteberg,0,0,0,0.36,Apple Pay,web,0
TXN107369,USR8313,2023-01-06 02:49:00,115.59,gaming,M0029,iPad,Danielview,0,1,0,0.31,Apple Pay,QR scan,0
TXN107370,USR8057,2023-01-06 02:50:00,56.07,utilities,M0079,iPhone,Middletonfurt,0,0,0,0.67,Wallet Transfer,NFC,0
TXN107371,USR4960,2023-01-06 02:51:00,50.16,electronics,M0153,Mac,Sheltonfort,0,0,0,0.87,Subscription,QR scan,0
TXN107372,USR2653,2023-01-06 02:52:00,5.24,utilities,M0094,iPhone,New Angela,0,0,0,0.66,Apple Pay,web,0
TXN107373,USR6113,2023-01-06 02:53:00,46.34,utilities,M0066,iPhone,Lake Christina,0,1,0,0.68,Wallet Transfer,QR scan,0
TXN107374,USR6993,2023-01-06 02:54:00,6.45,gaming,M0115,iPad,Stephanieland,1,0,0,0.63,Apple Pay,NFC,0
TXN107375,USR1344,2023-01-06 02:55:00,4.1,utilities,M0040,iPad,Nicholasberg,0,0,0,0.57,Wallet Transfer,NFC,0
TXN107376,USR4343,2023-01-06 02:56:00,37.47,utilities,M0143,iPhone,Carrollstad,0,0,0,0.35,Apple Pay,in-app,0
TXN107377,USR2850,2023-01-06 02:57:00,25.77,travel,M0032,iPhone,Harrisfurt,0,1,0,0.66,Peer-to-Peer,web,0
TXN107378,USR3198,2023-01-06 02:58:00,44.44,luxury,M0020,Watch,Lewisbury,0,0,0,0.43,Subscription,QR scan,0
TXN107379,USR1521,2023-01-06 02:59:00,4.67,electronics,M0053,Watch,South Angela,0,0,0,0.67,Wallet Transfer,in-app,0
TXN107380,USR3411,2023-01-06 03:00:00,28.19,luxury,M0195,iPad,West Bradbury,0,0,0,0.59,Apple Pay,in-app,0
TXN107381,USR6946,2023-01-06 03:01:00,9.61,electronics,M0049,Mac,Rebeccaburgh,0,0,0,0.5,Peer-to-Peer,NFC,0
TXN107382,USR3055,2023-01-06 03:02:00,217.53,travel,M0195,iPhone,Osborneberg,0,0,0,0.35,Wallet Transfer,web,0
TXN107383,USR5311,2023-01-06 03:03:00,41.18,gaming,M0089,Mac,Lydiashire,0,0,0,0.49,Subscription,in-app,0
TXN107384,USR6304,2023-01-06 03:04:00,58.15,electronics,M0082,iPhone,Lake Crystal,0,0,0,0.38,Subscription,web,0
TXN107385,USR4030,2023-01-06 03:05:00,19.68,electronics,M0001,iPad,South Kelly,0,0,0,0.15,Subscription,web,0
TXN107386,USR7451,2023-01-06 03:06:00,4.98,electronics,M0167,Mac,Stephanieton,0,0,0,0.28,Peer-to-Peer,NFC,0
TXN107387,USR3247,2023-01-06 03:07:00,186.22,travel,M0061,iPad,North Adamchester,1,0,0,0.56,Peer-to-Peer,NFC,0
TXN107388,USR4615,2023-01-06 03:08:00,16.86,luxury,M0183,iPhone,New Wayne,0,1,0,0.0,Peer-to-Peer,in-app,0
TXN107389,USR4150,2023-01-06 03:09:00,27.57,travel,M0197,iPad,Lake Nicoleborough,0,0,0,0.98,Subscription,in-app,0
TXN107390,USR6158,2023-01-06 03:10:00,52.47,electronics,M0130,Mac,Jacksonbury,0,0,0,0.4,Peer-to-Peer,NFC,0
TXN107391,USR8616,2023-01-06 03:11:00,1.25,utilities,M0094,Watch,West Casey,0,1,0,0.67,Subscription,QR scan,0
TXN107392,USR2206,2023-01-06 03:12:00,83.1,electronics,M0017,iPad,West Karen,0,0,0,0.07,Wallet Transfer,QR scan,0
TXN107393,USR3809,2023-01-06 03:13:00,38.46,utilities,M0157,Mac,Lake Michelle,0,0,0,0.3,Wallet Transfer,in-app,0
TXN107394,USR6933,2023-01-06 03:14:00,16.3,gaming,M0117,iPad,Port Williamhaven,0,0,0,0.71,Wallet Transfer,QR scan,0
TXN107395,USR9074,2023-01-06 03:15:00,3.18,travel,M0106,iPad,South Cynthiamouth,0,0,0,0.58,Apple Pay,in-app,0
TXN107396,USR2837,2023-01-06 03:16:00,8.87,utilities,M0132,Watch,Curtismouth,0,0,0,0.42,Subscription,web,1
